NULL,MLB60679,Ecomania,MLB,0,MLB60679
NULL,MLB7136,Outros,MLB,0,MLB7136
NULL,MLB49230,"Áudio, Vídeo e Câmera",MLB,0,MLB49230
NULL,MLB15282,"550W a 790W",MLB,0,MLB15282
NULL,MLB47615,Potenciômetros,MLB,0,MLB47615
NULL,MLB47625,Litogravuras,MLB,0,MLB47625
NULL,MLB47624,"Gravuras em Metal",MLB,0,MLB47624
NULL,MLB108960,Vogue,MLB,0,MLB108960
NULL,MLB40356,Outros,MLB,0,MLB40356
NULL,MLB32300,Skimmers,MLB,0,MLB32300
NULL,MLB108959,"Tom Ford",MLB,0,MLB108959
NULL,MLB51750,Schuco,MLB,0,MLB51750
NULL,MLB103644,Recarregáveis,MLB,0,MLB103644
NULL,MLB47622,Caricaturas,MLB,0,MLB47622
NULL,MLB40362,Knobs,MLB,0,MLB40362
NULL,MLB85872,Resfriadores,MLB,0,MLB85872
NULL,MLB103604,"Não Recarregáveis",MLB,0,MLB103604
NULL,MLB40355,Dial,MLB,0,MLB40355
NULL,MLB85873,"Plantas Aquáticas",MLB,0,MLB85873
NULL,MLB30182,"Máquinas de Bordar",MLB,0,MLB30182
NULL,MLB103359,Duracell,MLB,0,MLB103359
NULL,MLB47619,"Capacitores e Condensadores",MLB,0,MLB47619
NULL,MLB32299,Plantas,MLB,0,MLB32299
NULL,MLB30200,Manequins,MLB,0,MLB30200
NULL,MLB15309,"450W a 540W",MLB,0,MLB15309
NULL,MLB40285,"Ferramentas e Materiais",MLB,0,MLB40285
NULL,MLB107346,Motorola,MLB,0,MLB107346
NULL,MLB32301,Outros,MLB,0,MLB32301
NULL,MLB47606,Antenas,MLB,0,MLB47606
NULL,MLB49089,Bordados,MLB,0,MLB49089
NULL,MLB109358,Outros,MLB,0,MLB109358
NULL,MLB107367,Infant,MLB,0,MLB107367
NULL,MLB103643,Recarregáveis,MLB,0,MLB103643
NULL,MLB15288,"280W a 440W",MLB,0,MLB15288
NULL,MLB85882,Lâmpadas,MLB,0,MLB85882
NULL,MLB9179,Outros,MLB,0,MLB9179
NULL,MLB107360,"Fisher Price",MLB,0,MLB107360
NULL,MLB109360,Materiais,MLB,0,MLB109360
NULL,MLB103603,"Não Recarregáveis",MLB,0,MLB103603
NULL,MLB15274,"150W a 260W",MLB,0,MLB15274
NULL,MLB1504,"Indústria Plástica e Química",MLB,0,MLB1504
NULL,MLB85883,"Limpador Magnético",MLB,0,MLB85883
NULL,MLB40337,Gravadores,MLB,0,MLB40337
NULL,MLB15314,"1400W a 2490W",MLB,0,MLB15314
NULL,MLB109357,Ferramentas,MLB,0,MLB109357
NULL,MLB1507,Outros,MLB,0,MLB1507
NULL,MLB107347,Dican,MLB,0,MLB107347
NULL,MLB9514,"Palito - AAA",MLB,0,MLB9514
NULL,MLB40198,Gramofones,MLB,0,MLB40198
NULL,MLB85884,Iluminação,MLB,0,MLB85884
NULL,MLB2662,Esculturas,MLB,0,MLB2662
NULL,MLB60700,Sony,MLB,0,MLB60700
NULL,MLB1506,Máquinas,MLB,0,MLB1506
NULL,MLB1396,"Roupas de Bebê",MLB,0,MLB1396
NULL,MLB15322,"1010W a 1390W",MLB,0,MLB15322
NULL,MLB40301,Terracota,MLB,0,MLB40301
NULL,MLB32305,Filtros,MLB,0,MLB32305
NULL,MLB40336,"Caixas Acústicas",MLB,0,MLB40336
NULL,MLB103642,Recarregáveis,MLB,0,MLB103642
NULL,MLB49124,Materiais,MLB,0,MLB49124
NULL,MLB1397,Vestidos,MLB,0,MLB1397
NULL,MLB22450,"Outras Marcas",MLB,0,MLB22450
NULL,MLB45490,Soundigital,MLB,0,MLB45490
NULL,MLB40346,Outros,MLB,0,MLB40346
NULL,MLB108958,Ray-Ban,MLB,0,MLB108958
NULL,MLB103602,"Não Recarregáveis",MLB,0,MLB103602
NULL,MLB70541,"Sem Manga",MLB,0,MLB70541
NULL,MLB45499,"Até 140W",MLB,0,MLB45499
NULL,MLB5456,"Indústria Pesada",MLB,0,MLB5456
NULL,MLB40211,"Roupas e Acessórios Antigos",MLB,0,MLB40211
NULL,MLB85875,"Difusor De Co2",MLB,0,MLB85875
NULL,MLB49251,Vídeogame,MLB,0,MLB49251
NULL,MLB60699,Siberian,MLB,0,MLB60699
NULL,MLB51749,Norscot,MLB,0,MLB51749
NULL,MLB40247,Madeira,MLB,0,MLB40247
NULL,MLB108957,Prada,MLB,0,MLB108957
NULL,MLB70548,Outros,MLB,0,MLB70548
NULL,MLB45491,"Acima de 2500W",MLB,0,MLB45491
NULL,MLB85885,"Compressor De Ar",MLB,0,MLB85885
NULL,MLB49261,Outros,MLB,0,MLB49261
NULL,MLB103641,Recarregáveis,MLB,0,MLB103641
NULL,MLB47591,"Roupas e Chapéus",MLB,0,MLB47591
NULL,MLB22447,Matchbox,MLB,0,MLB22447
NULL,MLB108956,"Outras Marcas",MLB,0,MLB108956
NULL,MLB40185,Gesso,MLB,0,MLB40185
NULL,MLB45494,"800W a 1000W",MLB,0,MLB45494
NULL,MLB70540,"Com Manga",MLB,0,MLB70540
NULL,MLB49347,"Máquinas de Empresa ",MLB,0,MLB49347
NULL,MLB85862,Bombas,MLB,0,MLB85862
NULL,MLB47576,Outros,MLB,0,MLB47576
NULL,MLB22445,Maisto,MLB,0,MLB22445
NULL,MLB30191,Tornos,MLB,0,MLB30191
