NULL,MLB40296,Outros,MLB,0,MLB9164,1,1
NULL,MLB30183,"Balanças Comerciais",MLB,0,MLB30213,1,1
NULL,MLB22507,"Outras Escalas",MLB,0,MLB11986,0,1
NULL,MLB63968,Outros,MLB,0,MLB63965,1,1
NULL,MLB60677,Philips,MLB,0,MLB9526,0,1
NULL,MLB70104,"Harley Davidson",MLB,0,MLB8378,1,1
NULL,MLB1092,Aquários,MLB,0,MLB1091,0,1
NULL,MLB86701,Outros,MLB,0,MLB5364,0,1
NULL,MLB30184,"Balanças Antigas",MLB,0,MLB30213,1,1
NULL,MLB40851,Schuco,MLB,0,MLB22507,1,1
NULL,MLB108921,"Materiais para Pintura",MLB,0,MLB1369,1,1
NULL,MLB103648,Recarregáveis,MLB,0,MLB60677,1,1
NULL,MLB70090,Guess,MLB,0,MLB8378,1,1
NULL,MLB107369,Summer,MLB,0,MLB86701,1,1
NULL,MLB30162,Amperímetros,MLB,0,MLB5550,1,1
NULL,MLB1371,Outros,MLB,0,MLB1368,1,1
NULL,MLB103608,"Não Recarregáveis",MLB,0,MLB60677,1,1
NULL,MLB28151,"Dolce & Gabbana",MLB,0,MLB8378,1,1
NULL,MLB107368,Sony,MLB,0,MLB86701,1,1
NULL,MLB5454,"Indústria Têxtil e Confecção",MLB,0,MLB1499,0,1
NULL,MLB5464,Livros,MLB,0,MLB1368,0,1
NULL,MLB28176,Dior,MLB,0,MLB8378,1,1
NULL,MLB107351,Powerpack,MLB,0,MLB86701,1,1
NULL,MLB107353,"Outras Marcas",MLB,0,MLB86701,1,1
NULL,MLB28159,Cavalli,MLB,0,MLB8378,1,1
NULL,MLB5114,Arnette,MLB,0,MLB8378,1,1
NULL,MLB107363,Motorola,MLB,0,MLB86701,1,1
NULL,MLB28100,Armani,MLB,0,MLB8378,1,1
NULL,MLB38284,"1010W a 1390W",MLB,0,MLB38281,1,1
NULL,MLB107350,Infant,MLB,0,MLB86701,1,1
NULL,MLB8379,Armações,MLB,0,MLB1456,0,1
NULL,MLB11559,Stetsom,MLB,0,MLB3385,0,1
